개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3220000,CDFH3301062017000014,20170320,,1,영업/정상,13,영업중,,,,,02-2135-5565,,,서울특별시 강남구 삼성동 48-13번지 4층 ,서울특별시 강남구 선릉로112길 87 4층 (삼성동 명인빌딩),6096,바디랩,2.01703E+13,I,2018.8.31 23:59,,204395.4435,445667.6706,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000015,20170406,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 140-28번지 ,서울특별시 강남구 선릉로94길 7 (삼성동 현죽빌딩),6161,보리스 짐,2.01905E+13,U,2019.5.29 2:40,,204261.9466,444877.6985,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062017000016,20170407,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 694-35 에본빌딩 ,서울특별시 강남구 선릉로 549 에본빌딩 지하1층 (역삼동),6149,킬러짐,2.02103E+13,U,2021.3.14 2:40,,203963.8055,445052.0757,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062017000017,20170410,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 120-13번지 ,서울특별시 강남구 압구정로79길 14 4층 (청담동),6011,핏플로우 짐,2.01904E+13,U,2019.4.5 2:40,,204191.4545,446975.6077,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062009000013,20091001,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 550-1 원영빌딩 ,서울특별시 강남구 논현로175길 69 원영빌딩 3층 (신사동),6029,JP Station,2.02203E+13,U,2022.3.10 2:40,,202003.935,446846.255,체력단련장업,사립,,0,0,0,0,,
3220000,CDFH3301062009000016,20090203,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 50-1번지 논현빌딩 ,서울특별시 강남구 강남대로 556 논현빌딩 지하1층 (논현동),6044,GOTO 논현,2.01908E+13,U,2019.8.15 2:40,,201830.4911,445497.9596,체력단련장업,사립,,,,,,,
3220000,CDFH3301062010000002,20100111,,1,영업/정상,13,영업중,,,,,02-552-0017,,135930,서울특별시 강남구 역삼동 797-22번지 (B1) ,서울특별시 강남구 논현로 319 (역삼동(B1)),,화이트짐,2.01902E+13,U,2019.2.13 2:40,,203450.825,443514.595,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062001000007,20010403,,1,영업/정상,13,영업중,,,,,575-6116,,135829,서울특별시 강남구 논현동 221-5번지 ,서울특별시 강남구 논현로 626  (논현동),,엠투헬스클럽(70),2.01002E+13,I,2018.8.31 23:59,,202868.545,445258.095,체력단련장업,사립,,,,,,,
3220000,CDFH3301062001000015,20010725,,1,영업/정상,13,영업중,,,,,1899-9970,,135728,서울특별시 강남구 삼성동 159-9번지 도심공항타워 지하2층 ,서울특별시 강남구 테헤란로87길 36 (삼성동),6164,제임스짐(100),2.01411E+13,I,2018.8.31 23:59,,205259.5276,445361.9371,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000007,20170126,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 강남구 테헤란로 204 3층 (역삼동 범진빌딩),6220,FLY GYM 플라이짐,2.01905E+13,U,2019.5.29 2:40,,203353.7332,444311.5497,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000037,20170901,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 181-12번지 ,서울특별시 강남구 강남대로118길 39 4층 (논현동),6119,행복한 눈물 퍼스널 트레이닝,2.01709E+13,I,2018.8.31 23:59,,202252.3162,445014.8629,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000038,20170918,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 60-12번지 ,서울특별시 강남구 논현로150길 15 B102층 (논현동),6047,GYM HOLEEDAY,2.01709E+13,I,2018.8.31 23:59,,202558.4458,446363.5993,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000039,20170920,,1,영업/정상,13,영업중,,,,,02-3445-2730,,,서울특별시 강남구 논현동 206-14 ,서울특별시 강남구 봉은사로 163 지하1층 (논현동 마르세움),6122,아트지짐,2.02111E+13,U,2021.11.3 2:40,,202779.935,444982.455,체력단련장업,사립,,0,0,0,0,,
3220000,CDFH3301062017000041,20171106,,1,영업/정상,13,영업중,,,,,02-512-5122,,,서울특별시 강남구 신사동 638-5번지 고려빌딩 ,서울특별시 강남구 압구정로 310 지하1층 (신사동),6017,TEAM ANSWER PT SHOP,2.01905E+13,U,2019.5.31 2:40,,203049.3403,447393.5119,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000042,20171124,,1,영업/정상,13,영업중,,,,,02-3444-2080,,,서울특별시 강남구 논현동 201-16번지 지하1층 ,서울특별시 강남구 봉은사로 107 지하1층 (논현동),6120,더바른몸,2.01905E+13,U,2019.5.31 2:40,,202175.8779,444754.8118,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000043,20171227,,1,영업/정상,13,영업중,,,,,02-3413-0888,,,서울특별시 강남구 수서동 724번지 로즈데일오피스텔 ,서울특별시 강남구 광평로 280 로즈데일오피스텔 101호 (수서동),6367,짐퍼스트 휘트니스 수서,2.01801E+13,I,2018.8.31 23:59,,209052.0725,442797.1382,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000002,20140108,,1,영업/정상,13,영업중,,,,,02-6367-7177,,135950,서울특별시 강남구 청담동 22-16번지 2층 ,서울특별시 강남구 선릉로146길 15 (청담동),6062,바디스쿨(350),2.01401E+13,I,2018.8.31 23:59,,203550.0644,446655.0422,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062002000005,20020520,,1,영업/정상,13,영업중,,,,,02-555-9690,,135502,서울특별시 강남구 대치동 995-25번지 ,서울특별시 강남구 영동대로86길 9  (대치동),,광혜헬스스포츠센타(111),2.01211E+13,I,2018.8.31 23:59,,205660.4416,445097.0914,체력단련장업,사립,,,,,,,
3220000,CDFH3301062002000006,20020621,,1,영업/정상,13,영업중,,,,,566-1118,,135937,서울특별시 강남구 역삼동 837-11번지 유니온빌딩 지하2층 ,서울특별시 강남구 강남대로 310 (역삼동유니온빌딩 지하2층),,휘슬러휘트니스(112),2.01702E+13,I,2018.8.31 23:59,,202725.9621,443203.5616,체력단련장업,사립,,,,,,,
3220000,CDFH3301062003000001,20030107,,1,영업/정상,13,영업중,,,,,,,135964,서울특별시 강남구 개포동 1229-5번지 ,서울특별시 강남구 논현로 80 (개포동),6307,알통맨 휘트니스크럽(119),2.01402E+13,I,2018.8.31 23:59,,203952.7747,441675.4955,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000009,20110225,,1,영업/정상,13,영업중,,,,,02-541-5241,,135954,서울특별시 강남구 청담동 84번지 4층 ,서울특별시 강남구 선릉로 842  (청담동4층),,PT하우스(253),2.01102E+13,I,2018.8.31 23:59,,203528.8165,447191.3869,체력단련장업,사립,,,,,,,
3220000,CDFH3301062009000002,20090323,,1,영업/정상,13,영업중,,,,,,,135821,서울특별시 강남구 논현동 112-14번지 ,서울특별시 강남구 선릉로131길 18 (논현동),,크라운육체미도장(88),2.02004E+13,U,2020.4.14 2:40,,203422.6988,446154.6053,체력단련장업,사립,,,,,,,
3220000,CDFH3301062009000004,20090508,,1,영업/정상,13,영업중,,,,,562-4228,,135513,서울특별시 강남구 역삼동 702-19 지층 ,서울특별시 강남구 테헤란로 317 (역삼동지층),,헬스보이짐 선릉점,2.02111E+13,U,2021.11.3 2:40,,203975.1676,444639.8533,체력단련장업,사립,,,,,,,
3220000,CDFH3301062009000005,20090525,,1,영업/정상,13,영업중,,,,,2112-2880,,135984,서울특별시 강남구 역삼동 737번지 강남파이낸스센터 지층 ,서울특별시 강남구 테헤란로 152 (역삼동),6236,엑슬휘트니스(203),2.01905E+13,U,2019.5.29 2:40,,203169.2233,444178.3573,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000010,20180517,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 94-20번지 진성빌딩 ,서울특별시 강남구 선릉로 755 진성빌딩 지하1층 (논현동),6055,크라크라짐,2.01805E+13,I,2018.8.31 23:59,,203389.485,446642.745,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000011,20180523,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 986-4번지 ,서울특별시 강남구 도곡로93길 9 (대치동),6190,모건필라테스&PT,2.01805E+13,I,2018.8.31 23:59,,205633.8282,444293.6918,체력단련장업,사립,,,,,,,
3220000,CDFH3301062012000001,20120131,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 132-3번지 204호,서울특별시 강남구 학동로101길 33 (청담동 청담상가),6075,헤세드(274),2.01703E+13,I,2018.8.31 23:59,,204939.3861,446688.3029,체력단련장업,사립,,,,,,,
3220000,CDFH3301062012000002,20120203,,1,영업/정상,13,영업중,,,,,02-2605-5779,,135895,서울특별시 강남구 신사동 628-23 6층 ,서울특별시 강남구 언주로 807 (신사동6층),,골든핏 프라이빗 짐(275),2.02103E+13,U,2021.4.2 2:40,,202854.3315,446692.6023,체력단련장업,사립,,,,,,,
3220000,CDFH3301062012000003,20120205,,1,영업/정상,13,영업중,,,,,070.8129.3678,,135948,서울특별시 강남구 청담동 3-11번지 지하1층 ,서울특별시 강남구 선릉로148길 41 (청담동지하1층),,(주)제이브로짐,2.01907E+13,U,2019.7.24 2:40,,203721.6724,446746.4688,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000032,20140717,,1,영업/정상,13,영업중,,,,,,,135514,서울특별시 강남구 역삼동 732-24번지 지하1층 ,서울특별시 강남구 역삼로 239 (역삼동),6225,피트니스 카디오(380),2.01407E+13,I,2018.8.31 23:59,,203686.0527,443949.0237,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062014000034,20140723,,1,영업/정상,13,영업중,,,,,02-540-4054,,135816,서울특별시 강남구 논현동 59-8 지하1층 ,서울특별시 강남구 논현로 752 (논현동),6047,아크로짐 논현점,2.02109E+13,U,2021.9.5 2:40,,202468.1651,446326.897,체력단련장업,사립,,2,0,0,0,,
3220000,CDFH3301062012000036,20121015,,1,영업/정상,13,영업중,,,,,02-544-2077,,135877,서울특별시 강남구 삼성동 16번지 힐스테이트1단지 상가 4층 ,서울특별시 강남구 학동로68길 7 (삼성동힐스테이트1단지 상가 4층),,짐퍼스트 청담,2.01901E+13,U,2019.2.2 2:40,,204067.5342,446136.0237,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062018000013,20180601,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 59-12번지 ,서울특별시 강남구 도산대로100길 24 B1호 (청담동),6071,아일짐(ISLE GYM),2.01806E+13,I,2018.8.31 23:59,,204549.6377,446751.0744,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000014,20180612,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 개포동 186-14번지 청우빌딩 ,서울특별시 강남구 개포로 506 청우빌딩 5층 501호 (개포동),6329,윤형준 트레이닝센터,2.01806E+13,I,2018.8.31 23:59,,205901.7236,442995.1817,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000015,20180615,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 626-70번지 태경빌딩 ,서울특별시 강남구 언주로153길 12 태경빌딩 2층 (신사동),6024,운동장,2.01806E+13,I,2018.8.31 23:59,,202777.6714,446737.9435,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000016,20180628,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 784-4번지 로즈1타워 ,서울특별시 강남구 언주로 311 로즈1타워 201호 (역삼동),6229,투스타짐(2star gym),2.01807E+13,I,2018.8.31 23:59,,203964.9523,443674.009,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000038,20140924,,1,영업/정상,13,영업중,,,,,5537881,,135926,서울특별시 강남구 역삼동 755번지 한솔필리아 2층 32호 ,서울특별시 강남구 역삼로 310 (역삼동 한솔필리아 2층 32호),6217,더스타일짐[386],2.02004E+13,U,2020.4.11 2:40,,204213.6432,444113.0282,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062014000036,20140826,,1,영업/정상,13,영업중,,,,,5113004,,135865,서울특별시 강남구 삼성동 54-2번지 지하1층 ,서울특별시 강남구 학동로88길 12 (삼성동),6084,GOTO 청담,2.01908E+13,U,2019.8.15 2:40,,204579.215,446234.385,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000037,20140827,,1,영업/정상,13,영업중,,,,,6925-6669,,135896,서울특별시 강남구 신사동 638-13번지 ,서울특별시 강남구 언주로 874 (신사동 쌍봉빌딩 지하1층),6017,바운싱휘트니스[385],2.01409E+13,I,2018.8.31 23:59,,202962.4418,447371.8663,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000039,20140929,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 도곡동 942-2 세원빌딩 ,서울특별시 강남구 도곡로 120 세원빌딩 2층 (도곡동),6259,빌드업 운동센터,2.0201E+13,U,2020.10.28 2:40,,202895.3106,443074.6571,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062016000021,20160531,,1,영업/정상,13,영업중,,,,,02-553-7111,,,서울특별시 강남구 대치동 966-5번지 지하1층 ,서울특별시 강남구 역삼로 542 지하1층 (대치동 신사에스앤지),6187,FITNESS_G(451),2.01905E+13,U,2019.5.31 2:40,,205449.1665,444641.7297,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000022,20160609,,1,영업/정상,13,영업중,,,,,02-555-7117,,,서울특별시 강남구 대치동 994-5번지 45층 ,서울특별시 강남구 영동대로 225 45층 (대치동 경희한방병원),6283,주)애플짐 강남지점(452),2.01606E+13,I,2018.8.31 23:59,,205914.4343,444120.7894,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000018,20180720,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 591번지 동양빌딩 ,서울특별시 강남구 논현로 824 동양빌딩 7층 703호 (신사동),6025,식스 밸런스(SIX BALANCE),2.01807E+13,I,2018.8.31 23:59,,202446.6688,446640.1462,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000019,20180725,,1,영업/정상,13,영업중,,,,,02-555-5323,,,서울특별시 강남구 대치동 891-28 대치동 우정에쉐르1 ,서울특별시 강남구 삼성로85길 38 지하2층 (대치동 대치동 우정에쉐르1),6194,함스짐(HAMS GYM)2호점,2.02102E+13,U,2021.2.17 2:40,,204723.4938,444704.5183,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000016,20110422,,1,영업/정상,13,영업중,,,,,02-553-3115,,135917,서울특별시 강남구 역삼동 696-50번지 지하1층 ,서울특별시 강남구 테헤란로57길 21 (역삼동),6149,크리스탈 휘트니스(258),2.01604E+13,I,2018.8.31 23:59,,204108.4302,444865.0635,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062011000017,20110506,,1,영업/정상,13,영업중,,,,,02-514-9679,,135870,서울특별시 강남구 삼성동 58번지 23층 ,서울특별시 강남구 학동로 522 (삼성동23층),,에이 컵(A cub),2.02004E+13,U,2020.4.5 2:40,,204882.575,446370.845,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062015000032,20151221,,1,영업/정상,13,영업중,,,,,02-572-4849,,,서울특별시 강남구 도곡동 544번지 지층 101호,서울특별시 강남구 도곡로 184 지층 101호 (도곡동 신호빌딩),6261,정직한 PT&필라테스(430),2.01601E+13,I,2018.8.31 23:59,,203448.3064,443277.1178,체력단련장업,사립,,,,,,,
3200000,CDFH3301062022000017,20220624,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 봉천동 911-32,서울특별시 관악구 봉천로 407-1 지하1층 (봉천동),8752,탁구앤짐,2.0221E+13,U,2021.10.31 0:06,,195093.9912,442329.6856,,,,,,,,,
3220000,CDFH3301062010000028,20101215,,1,영업/정상,13,영업중,,,,,070-7777-3678,,135948,서울특별시 강남구 청담동 3-20번지 2층 ,서울특별시 강남구 선릉로148길 27  (청담동2층),,J.bro(242),2.01211E+13,I,2018.8.31 23:59,,203625.7678,446738.2585,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000040,20141001,,1,영업/정상,13,영업중,,,,,564-0804,,135500,서울특별시 강남구 대치동 1021-3번지 덕산빌딩 지하1층 ,서울특별시 강남구 도곡로 450 덕산빌딩 동 지하1층 (대치동),6279,크로스핏 볼케이노[388],2.01902E+13,U,2019.2.15 2:40,,205214.685,443990.99,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062014000041,20141002,,1,영업/정상,13,영업중,,,,,558-6696,,135933,서울특별시 강남구 역삼동 823-3번지 지하2층 ,서울특별시 강남구 테헤란로8길 7 지하2층 (역삼동),6234,짐 다운 GYM,2.01802E+13,I,2018.8.31 23:59,,202733.0783,444024.5198,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062014000043,20141110,,1,영업/정상,13,영업중,,,,,562-5666,,135877,서울특별시 강남구 삼성동 144-24 지하1층 ,서울특별시 강남구 테헤란로 441 (삼성동 지하1층),6158,테헤란로점 스포애니 (주)케이디스포츠,2.02105E+13,U,2021.5.29 2:40,,204827.0187,444966.4432,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000020,20110616,,1,영업/정상,13,영업중,,,,,02-574-1544,,135860,서울특별시 강남구 도곡동 957-11 스타클래스 지하2층 ,서울특별시 강남구 남부순환로 2615 (도곡동스타클래스 지하2층),,피트니스나인,2.02012E+13,U,2020.12.30 2:40,,203092.722,442550.6346,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000021,20110621,,1,영업/정상,13,영업중,,,,,02-557-4141,,135841,서울특별시 강남구 대치동 908-20번지 대치EM프라자 B101B102B201 ,서울특별시 강남구 선릉로 340  (대치동대치EM프라자 B101B102B201),,애플짐 휘트니스(263),2.01106E+13,I,2018.8.31 23:59,,204488.5012,444220.2022,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000022,20110623,,1,영업/정상,13,영업중,,,,,02-518-7330,,135864,서울특별시 강남구 삼성동 10-18 예우빌딩 3층 ,서울특별시 강남구 선릉로126길 14  (삼성동예우빌딩 3층),,커브스 삼성클럽(264),2.02008E+13,U,2020.8.16 2:40,,203753.6133,445895.3694,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000023,20110707,,1,영업/정상,13,영업중,,,,,02-517-0046,,135889,서울특별시 강남구 신사동 535-9번지 지하1층 ,서울특별시 강남구 도산대로11길 28 (신사동지하1층),,더블케이짐,2.01709E+13,I,2018.8.31 23:59,,201926.5357,446348.6208,체력단련장업,사립,,,,,,,
3220000,CDFH3301062011000001,20110114,,1,영업/정상,13,영업중,,,,,02-542-0457,,135892,서울특별시 강남구 신사동 587번지 서울빌딩 3층 ,서울특별시 강남구 논현로 804  (신사동서울빌딩 3층),,스타트레인(244),2.01101E+13,I,2018.8.31 23:59,,202442.2106,446478.4931,체력단련장업,사립,,1,,,,,
